"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should include required styles and structure","notification template","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","1","should allow setting htmlConfig","shared module","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","shared object","",""
"","0","returns false for a date older than 30 days","withinLast30Days","Tue Oct 14 14:01:34 UTC 2025","passed","Tue Oct 14 14:01:34 UTC 2025","","","",""
"","27","runs build with correct esbuild options","buildkit CLI","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:20 UTC 2025","","","",""
"","0","should have a non-zero length","htmlDecodeTree","Tue Oct 14 14:01:44 UTC 2025","passed","Tue Oct 14 14:01:44 UTC 2025","","","",""
"","29","render component","Layout Container tests","Tue Oct 14 14:01:44 UTC 2025","passed","Tue Oct 14 14:01:44 UTC 2025","","FirstTimeSetupLayout Container","",""
"","4","should aggregate historical data correctly","buildPerPageRouteDataObject","Tue Oct 14 14:01:11 UTC 2025","passed","Tue Oct 14 14:01:11 UTC 2025","","","",""
"","0","should transform serverUiTranslations to clientUiTranslations","i18n/config","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","0","should work with a URL object","verifyEmail template","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","1","returns a forked logger with correct namespace","pluginLogger","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","0","should remove duplicate variable names","TemplateEngine","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","Variable detection","",""
"","1","convertToSafeString replaces non-alphanumeric with underscores","utils/safeString","Tue Oct 14 14:01:40 UTC 2025","passed","Tue Oct 14 14:01:40 UTC 2025","","","",""
"","0","treats null as lowest priority (sorted last)","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","sortByPriority","handlerFilter","",""
"","0","validates minimal sanitize options","WYSIWYG Types and Schema","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","WYSIWYGSchema","",""
"","1","removes defaultContent and multiLangContent from single object","convertCombinedPageDataToMetaOnly","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","1","should return a valid StudioCMSPlugin object","@studiocms/github","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin creation","",""
"","1","should return a 405 response with correct headers","response-helpers","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","","AllResponse","",""
"","3","returns empty summary for empty input","processWebVitalsSummary","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","","",""
"","0","getLevel returns permissionsData.rank from CombinedUserData","User Utils","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
"","1","logs warning if fileSize > 10","printInfo","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","5","Editor with very long content","MDX Editor component","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","Edge cases","",""
"","2","encrypt and decrypt empty string","Encryption Module","Tue Oct 14 14:01:28 UTC 2025","passed","Tue Oct 14 14:01:28 UTC 2025","","","",""
"","0","throws if crawlDelay is not a number","generateContent","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","2","should create a ScryptError with proper structure","Scrypt Module","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","ScryptError","",""
"","2","should use TransactionContext if available","DrizzleDBClientService","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","makeQuery","",""
"","0","returns Host line for valid host string","generateHostContent","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","0","should export StudioCMSMarkdownDefaults","consts.ts","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","90","should produce different results for different inputs","Scrypt Module","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","Scrypt Service","",""
"","0","should accept demoMode: false","developerConfigSchema","Tue Oct 14 14:01:38 UTC 2025","passed","Tue Oct 14 14:01:38 UTC 2025","","","",""
"","2275","should send email successfully","SMTP Service","Tue Oct 14 14:00:59 UTC 2025","passed","Tue Oct 14 14:01:02 UTC 2025","","Mail sending","",""
"","0","should handle route with special characters","makePublicRoute","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","1","returns correct score text","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","calculateClsScoreText","",""
"","0","should handle single line with indentation","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","dedent","",""
"","6","should propagate errors from runEffect","Api-Route Tests","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","defineAPIRoute tests (deprecated Utility)","",""
"","2","should handle makeList function with empty userDefinedPlugins","renderMDX","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","Edge cases","",""
"","0","should format info prefix dim","getEventPrefix","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","","",""
"","0","isFaviconExt should return true for valid extensions","FrontEndConfigSchema","Tue Oct 14 14:01:29 UTC 2025","passed","Tue Oct 14 14:01:29 UTC 2025","","","",""
"","1","stripHtmlExtension removes .html extension","pathGenerators","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","2","should set up virtual imports correctly for StudioCMS flavor","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","plugin hooks","",""
"","0","should provide default empty object when undefined","HTMLSchema","Tue Oct 14 14:01:27 UTC 2025","passed","Tue Oct 14 14:01:27 UTC 2025","","default values","",""
"","1","handles complex JSON structures","Utils","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","parse","",""
"","0","should have hooks object","@studiocms/google","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin structure","",""
"","2","generates correct XML for multiple entries","template","Tue Oct 14 14:01:25 UTC 2025","passed","Tue Oct 14 14:01:25 UTC 2025","","","",""
"","2","handles various React node types","ReactWrapper.astro","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","3","should create a plugin with correct metadata","@studiocms/github","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin creation","",""
"","1","respects custom options","deepmerge test","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","deepmerge utility","",""
"","0","should handle non-Error throws","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","error handling and types","",""
"","0","returns yellow for >100 and <=200","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","inpTextColor","",""
"","3","should handle mailer function errors","SMTP Service","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","Mailer function","",""
"","3","verifyUsernameCharacters returns error for invalid characters","User Utils","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
"","7","should return all registered components","ComponentRegistry","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","getAllComponents","",""
"","7","should handle special characters and unicode content","renderMDX","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","Edge cases","",""
"","0","returns red for >4s","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","lcpTextColor","",""
"","2","the endpoint responds with 200","Config Utils Integration Utility tests","Tue Oct 14 14:01:37 UTC 2025","passed","Tue Oct 14 14:01:37 UTC 2025","","the integration loads and serves basic config over endpoint","",""
"","3","Renderer handles null content","MarkDoc Renderer component","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","Edge cases","",""
"","1","should have correct plugin identifier","@studiocms/discord","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin structure","",""
"","4","returns an empty object if no components are provided","createComponentProxy","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","0","should have studiocms:config:setup hook","@studiocms/github","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","hook implementation","",""
"","1","decodes entities in attribute mode","decodeHTMLAttribute","Tue Oct 14 14:01:22 UTC 2025","passed","Tue Oct 14 14:01:22 UTC 2025","","","",""
"","71","returns an object with a run method when given valid config","makeScrypt","Tue Oct 14 14:01:38 UTC 2025","passed","Tue Oct 14 14:01:38 UTC 2025","","","",""
"","1","plugin resolves component paths correctly","StudioCMS MarkDoc Plugin","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","0","returns green for <=0.25","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","clsTextColor","",""
"","1","should parse multiple variables","TemplateParser","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","parse","",""
"","0","should convert booleans to strings","TemplateRenderer","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","Data types","",""
"","1","should handle invalid sanitize options","HTMLSchema","Tue Oct 14 14:01:27 UTC 2025","passed","Tue Oct 14 14:01:27 UTC 2025","","validation","",""
"","1","should handle canonical as undefined","headDefaults","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","0","should add items to all arrays if all date checks are true","buildDataObject","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","0","makeDashboardRoute returns a string","routeMap","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","2","should generate virtual import code with given keys, props, and components","buildVirtualImport","Tue Oct 14 14:01:25 UTC 2025","passed","Tue Oct 14 14:01:25 UTC 2025","","","",""
"","2","should include all required Auth0 environment variables","@studiocms/auth0","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","OAuth provider configuration","",""
"","0","returns yellow for <=2.5s","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","progressBarLcpTrackColor","",""
"","13","verifyUsernameInput returns true for valid username","User Module","Tue Oct 14 14:01:02 UTC 2025","passed","Tue Oct 14 14:01:02 UTC 2025","","","",""
"","2","renders content with custom components","renderReact","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","0","should reject invalid verbose type","schema","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","StudioCMSDevAppsSchema","",""
"","1","extracts Props type alias from Astro frontmatter","PropsParser","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","extractPropsFromAstroFile","",""
"","11","throws on unknown semver category","loadChangelog","Tue Oct 14 14:01:20 UTC 2025","passed","Tue Oct 14 14:01:20 UTC 2025","","","",""
"","0","ensureLeadingSlash adds slash if missing","pathGenerators","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","4","createSession returns a UserSession","Session Module","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","","","",""
"","1","should return empty result when no fileUrl is provided","Config Loader Utils","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","loadAndBundleConfigFile","",""
"","0","returns input unchanged if there are no entities","decode","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","","",""
"","0","returns ""Unknown"" for unknown permission levels","getLabelForPermissionLevel","Tue Oct 14 14:01:43 UTC 2025","passed","Tue Oct 14 14:01:43 UTC 2025","","","",""
"","0","should handle templates with no variables","TemplateEngine","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","Basic functionality","",""
"","0","parses valid hour string","TimeStringSchema","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","","",""
"","0","rejects invalid plugin list items","SafePluginListSchema","Tue Oct 14 14:01:22 UTC 2025","passed","Tue Oct 14 14:01:22 UTC 2025","","","",""
"","0","should parse valid core metrics","CoreWebVitalsMetricTypeSchema","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
"","1","should store resolved options in shared context on astro:config:done","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","plugin hooks","",""
"","2","should be defined","FALLBACK_OG_IMAGE","Tue Oct 14 14:01:46 UTC 2025","passed","Tue Oct 14 14:01:46 UTC 2025","","","",""
"","1","parseRequiredPerms returns correct UserPermissionLevel","User Utils","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
"","1","includes the provided title in the heading and body","userInvite template","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","5","should load TypeScript config file","Config Loader Utils","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","loadConfigFile","",""
"","0","should be an instance of Error","Scrypt Module","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","ScryptError","",""
"","0","should handle base with trailing slash","pathGenerator utilities","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","pathGenerator","",""
"","35","Renderer with props 0","Renderer component","Tue Oct 14 14:01:43 UTC 2025","passed","Tue Oct 14 14:01:43 UTC 2025","","","",""
"","5","preserves required star in toggle label","updateToggleElmLabel","Tue Oct 14 14:01:48 UTC 2025","passed","Tue Oct 14 14:01:48 UTC 2025","","","",""
"","0","should convert underscores to hyphens and back","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","integration tests","",""
"","0","decodes base64url strings with missing padding","base64UrlDecode","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","3","should create a plugin with default options","studiocmsMDX","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","plugin creation","",""
"","0","AstroConfigImageSettings should allow http and https","consts.ts","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","1","returns hero if provided and non-empty, ignoring site fallback","heroHelper tests","Tue Oct 14 14:01:20 UTC 2025","passed","Tue Oct 14 14:01:20 UTC 2025","getHeroImage","trimInput","",""
"","0","should create DownloadImageConfig with string URLs","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","DownloadImageConfig","",""
"","0","should create ImportPostsEndpointConfig with default useBlogPkg","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","ImportPostsEndpointConfig","",""
"","0","should export default function","@studiocms/discord","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin creation","",""
"","0","ensureTrailingSlash adds slash if missing","pathGenerators","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","0","handles strings with special characters","Utils","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","firstUpperCase","",""
"","0","trims leading and trailing whitespace","heroHelper tests","Tue Oct 14 14:01:20 UTC 2025","passed","Tue Oct 14 14:01:20 UTC 2025","","trimInput","",""
"","0","skips groups with less than 4 samples","processWebVitalsRouteSummary","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","0","should allow undefined input and default to {}","authProviderSchema","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","1","routesDir should generate correct paths","consts.ts","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","0","trims string patterns before checking","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","matchFilterCheck","",""
"","0","returns path without lang prefix for English when showDefaultLang is false","i18n/server","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","useTranslatedPath","",""
